count, time, abs_prox_x, abs_prox_y, abs_prox_z, 

2, 1000,  0.460, -1.286, -0.134, 
2, 1000,  0.325, -1.303, -0.257, 
2, 1000, -0.417,  6.017, -0.012, 
2, 1000,  3.076,  4.844,  0.443, 
2, 1000,  5.324, -4.106,  0.188, 
2, 1000,  7.982,  6.233,  0.710, 
2, 1000,  5.648, -3.717,  0.189, 
2, 1000,  3.802,  4.752,  0.531, 
2, 1000, 13.672, -3.917,  0.569, 
2, 1000, -0.441,  5.851, -0.577, 
2, 1000, -0.117, -1.454, -0.315, 
2, 1000, 28.616,  7.033,  0.825, 
2, 1000,  8.339,  5.583,  0.623, 
2, 1000,  9.370,  4.998,  0.138, 

3, 1500,  0.337, -1.294, -0.289, 
3, 1500, -0.410,  6.000,  0.078, 
3, 1500,  3.090,  4.822,  0.500, 
3, 1500,  5.343, -3.774,  0.183, 
3, 1500,  7.953,  5.860,  0.862, 
3, 1500, 13.671, -3.931,  0.569, 
3, 1500, -0.119, -1.458, -0.316, 
3, 1500,  0.492, -1.268, -0.164, 
3, 1500, 10.142, -2.247,  0.291, 
3, 1500, -0.311, -4.424,  0.177, 
3, 1500,  0.279, -5.959,  0.520, 

4, 2000,  0.342, -1.292, -0.289, 
4, 2000, -0.517,  5.978,  0.078, 
4, 2000,  5.340, -3.772,  0.183, 
4, 2000, 13.693, -3.923,  0.570, 
4, 2000, -0.127, -1.467, -0.318, 
4, 2000, 10.113, -2.272,  0.135, 
4, 2000, -0.363, -4.407,  0.230, 
4, 2000,  0.124, -5.985,  0.420, 

5, 2500,  0.438, -1.279, -0.193, 
5, 2500, -0.409,  5.993,  0.078, 
5, 2500,  5.340, -3.772,  0.183, 
5, 2500, 13.663, -3.944,  0.569, 
5, 2500, -0.126, -1.455, -0.316, 
5, 2500, 10.142, -2.257,  0.291, 
5, 2500, -0.369, -4.422,  0.311, 
5, 2500,  8.007,  5.826,  0.764, 
5, 2500,  0.168,  8.063, -0.460, 
5, 2500,  3.099,  4.837,  0.501, 

6, 3000,  0.329, -1.307, -0.258, 
6, 3000, -0.415,  5.992,  0.078, 
6, 3000,  5.343, -3.758,  0.183, 
6, 3000, 13.697, -3.909,  0.570, 
6, 3000, -0.116, -1.459, -0.316, 
6, 3000, -0.342, -4.415,  0.386, 
6, 3000,  8.193,  5.545,  0.863, 
6, 3000,  0.495, -1.274, -0.165, 
6, 3000, 28.424,  7.288,  2.559, 
6, 3000,  0.251, -5.993,  0.312, 

7, 3500,  0.457, -1.276, -0.133, 
7, 3500, -0.472,  6.021,  0.079, 
7, 3500,  5.341, -3.765,  0.183, 
7, 3500, 13.676, -3.903,  0.569, 
7, 3500, -0.127, -1.585, -0.344, 
7, 3500, -0.347, -4.430,  0.178, 
7, 3500,  0.430, -5.984,  0.312, 
7, 3500,  3.083,  4.855,  0.444, 
7, 3500, 26.700,  0.614,  1.069, 

8, 4000,  0.438, -1.275, -0.193, 
8, 4000, -0.416,  6.002,  0.078, 
8, 4000,  5.237, -3.924, -0.013, 
8, 4000, 13.655, -3.927,  0.569, 
8, 4000, -0.119, -1.458, -0.316, 
8, 4000, -0.346, -4.415,  0.386, 
8, 4000,  0.364, -5.988,  0.312, 
8, 4000,  3.261,  4.748,  0.502, 
8, 4000, 28.566,  6.689,  0.822, 
8, 4000,  8.119,  5.627,  0.862, 
8, 4000, 10.140, -2.236,  0.291, 

9, 4500,  0.500, -1.267, -0.134, 
9, 4500, -0.416,  6.006,  0.078, 
9, 4500,  5.312, -3.736,  0.182, 
9, 4500, 13.662, -3.914,  0.569, 
9, 4500, -0.116, -1.457, -0.316, 
9, 4500, -0.329, -4.430,  0.231, 
9, 4500,  0.029, -6.000,  0.312, 
9, 4500,  3.255,  4.750,  0.502, 
9, 4500,  8.145,  5.620,  0.863, 

10, 5000,  0.444, -1.280, -0.133, 
10, 5000, -0.411,  6.009,  0.078, 
10, 5000,  5.234, -3.921, -0.013, 
10, 5000, 13.670, -3.901,  0.569, 
10, 5000, -0.121, -1.447, -0.314, 
10, 5000, -0.369, -4.420,  0.342, 
10, 5000,  3.052,  4.881,  0.502, 
10, 5000,  8.190,  5.531,  0.862, 
10, 5000,  0.293, -1.304, -0.323, 
10, 5000, 10.137, -2.246,  0.416, 
10, 5000, 24.661,  0.049,  0.691, 

11, 5500,  0.498, -1.262, -0.133, 
11, 5500, -0.416,  6.002,  0.078, 
11, 5500,  5.338, -3.755,  0.183, 
11, 5500, -0.125, -1.480, -0.321, 
11, 5500, -0.321, -4.435,  0.312, 
11, 5500,  3.155,  4.818,  0.502, 
11, 5500,  8.136,  5.626,  0.863, 
11, 5500,  0.291, -1.303, -0.322, 
11, 5500, 10.137, -2.256,  0.416, 
11, 5500, 23.794,  0.048,  0.666, 

12, 6000,  0.437, -1.282, -0.133, 
12, 6000, -0.404,  6.010,  0.078, 
12, 6000,  5.340, -3.764,  0.183, 
12, 6000, -0.106, -1.451, -0.315, 
12, 6000, -0.350, -4.406,  0.230, 
12, 6000,  3.057,  4.878,  0.502, 
12, 6000,  8.131,  5.610,  0.862, 
12, 6000,  0.101, -5.984,  0.522, 
12, 6000, 13.680, -3.904,  0.569, 

13, 6500,  0.444, -1.281, -0.194, 
13, 6500, -0.410,  5.996,  0.078, 
13, 6500,  5.337, -3.738,  0.182, 
13, 6500, -0.116, -1.461, -0.317, 
13, 6500, -0.355, -4.423,  0.231, 
13, 6500,  3.104,  4.834,  0.501, 
13, 6500,  8.125,  5.619,  0.862, 
13, 6500,  0.023, -6.002,  0.312, 
13, 6500, 13.665, -3.885,  0.569, 
13, 6500,  0.298, -1.302, -0.323, 
13, 6500, 10.133, -2.245,  0.291, 

14, 7000,  0.440, -1.284, -0.195, 
14, 7000, -0.408,  6.003,  0.078, 
14, 7000,  5.336, -3.747,  0.182, 
14, 7000, -0.109, -1.437, -0.312, 
14, 7000, -0.338, -4.420,  0.387, 
14, 7000,  3.105,  4.855,  0.502, 
14, 7000,  8.132,  5.618,  0.862, 
14, 7000,  0.469, -5.986,  0.240, 
14, 7000, 13.692, -3.965,  0.570, 
14, 7000,  0.306, -1.295, -0.356, 
14, 7000, 10.148, -2.268,  0.416, 

15, 7500,  0.338, -1.302, -0.256, 
15, 7500, -0.461,  6.018,  0.078, 
15, 7500,  5.333, -3.747,  0.182, 
15, 7500, -0.349, -4.430,  0.276, 
15, 7500,  8.136,  5.618,  0.860, 
15, 7500, 13.689, -3.898,  0.569, 
15, 7500, 10.156, -2.243,  0.291, 
15, 7500,  2.377,  8.202, -0.162, 

16, 8000,  0.506, -1.287, -0.135, 
16, 8000, -0.484,  6.000,  0.078, 
16, 8000,  5.345, -3.728,  0.180, 
16, 8000, -0.308, -4.428,  0.178, 
16, 8000,  8.168,  5.626,  0.858, 
16, 8000, 10.179, -2.264,  0.538, 
16, 8000,  2.378,  8.201, -0.162, 
16, 8000,  3.123,  4.834,  0.503, 
16, 8000,  0.296, -1.295, -0.354, 
16, 8000, 28.715,  6.399,  0.821, 

17, 8500,  0.437, -1.284, -0.188, 
17, 8500, -0.389,  6.006, -0.012, 
17, 8500,  8.261,  5.416,  0.851, 
17, 8500, 28.685,  6.562,  0.817, 
17, 8500,  0.312, -1.285, -0.279, 
17, 8500, -0.350,  6.046,  0.530, 

18, 9000,  0.506, -1.258, -0.272, 
18, 9000, -0.170,  6.432,  0.337, 
18, 9000,  8.288,  5.411,  0.835, 
18, 9000, -0.137,  6.558, -0.125, 
18, 9000,  3.221,  4.791,  0.485, 
18, 9000, 10.073, -2.458,  0.276, 
18, 9000,  5.241, -3.866,  0.256, 

19, 9500,  0.598, -1.292, -0.186, 
19, 9500, -0.150,  8.494,  0.531, 
19, 9500,  8.311,  5.377,  0.820, 
19, 9500,  3.311,  4.746,  0.466, 
19, 9500, 10.029, -2.627,  0.382, 
19, 9500,  5.242, -3.978,  0.243, 
19, 9500,  0.788, -4.699,  0.363, 
19, 9500, 28.828,  5.991,  0.801, 

20, 10000,  0.839, -1.472, -0.357, 
20, 10000,  8.372,  5.300,  0.792, 
20, 10000,  5.191, -3.930,  0.162, 
20, 10000,  0.759, -4.692,  0.412, 
20, 10000,  3.697,  4.695,  0.472, 

21, 10500,  8.515,  5.351,  0.760, 
21, 10500,  5.245, -3.886,  0.149, 
21, 10500,  1.513, -6.003,  0.312, 
21, 10500,  3.666,  4.730,  0.371, 
21, 10500, 10.070, -2.517,  0.247, 
21, 10500,  2.736,  5.677,  0.510, 
21, 10500,  1.624,  8.691, -0.017, 
21, 10500,  2.510,  8.174, -0.156, 
21, 10500, 28.684,  5.964,  1.136, 

22, 11000,  8.381,  5.407,  0.745, 
22, 11000,  5.251, -3.891,  0.141, 
22, 11000,  2.016, -5.989,  0.522, 
22, 11000,  3.980,  4.714,  0.266, 
22, 11000,  3.141,  5.112,  0.278, 
22, 11000,  2.745,  8.217, -0.157, 
22, 11000, 28.889,  5.548,  1.125, 
22, 11000,  3.525,  4.745,  0.440, 
22, 11000,  4.553,  4.658,  0.212, 
22, 11000,  9.042,  4.893,  0.120, 

23, 11500,  8.528,  5.329,  0.635, 
23, 11500,  5.259, -3.959,  0.068, 
23, 11500,  2.141, -6.004,  0.372, 
23, 11500,  3.910,  4.691,  0.262, 
23, 11500,  3.432,  4.767,  0.432, 
23, 11500, 28.876,  5.207,  1.106, 
23, 11500,  4.513,  4.674,  0.144, 
23, 11500,  9.112,  4.831,  0.107, 

24, 12000,  8.499,  5.336,  0.682, 
24, 12000,  5.234, -3.970,  0.186, 
24, 12000,  2.827, -6.005,  0.419, 
24, 12000,  3.817,  4.688,  0.343, 
24, 12000,  4.622,  4.611,  0.139, 
24, 12000,  9.166,  4.754, -0.016, 
24, 12000,  3.305,  4.886,  0.435, 

25, 12500,  8.888,  5.058,  0.603, 
25, 12500,  5.311, -3.926,  0.182, 
25, 12500,  3.182, -6.016,  0.312, 
25, 12500,  4.050,  4.722,  0.063, 
25, 12500,  4.702,  4.611,  0.200, 
25, 12500,  9.070,  4.932, -0.015, 
25, 12500,  3.596,  4.719,  0.415, 
25, 12500,  8.388,  5.537,  0.678, 
25, 12500, 10.089, -2.616,  0.103, 

26, 13000,  9.153,  4.772,  0.096, 
26, 13000,  5.601, -3.837,  0.125, 
26, 13000,  3.532, -6.022,  0.372, 
26, 13000,  4.603,  4.649,  0.196, 
26, 13000,  4.013,  4.701,  0.195, 
26, 13000,  8.504,  5.334,  0.642, 
26, 13000, 10.101, -2.589, -0.021, 
26, 13000,  3.519,  4.752,  0.417, 
26, 13000,  5.221, -3.877,  0.117, 

27, 13500,  9.095,  4.815, -0.014, 
27, 13500,  5.257, -3.830,  0.112, 
27, 13500,  3.973, -6.032,  0.240, 
27, 13500,  4.787,  4.599,  0.132, 
27, 13500,  8.613,  5.258,  0.621, 
27, 13500,  3.874,  4.699,  0.246, 
27, 13500, 21.873, -3.124,  1.584, 

28, 14000,  9.061,  4.862,  0.095, 
28, 14000,  5.238, -3.882,  0.111, 
28, 14000,  4.325, -6.018,  0.420, 
28, 14000,  4.745,  4.585,  0.130, 
28, 14000,  8.871,  5.088,  0.602, 
28, 14000,  4.194,  4.734,  0.296, 
28, 14000,  3.799, -5.994,  0.522, 
28, 14000, 28.806,  5.586,  1.029, 
28, 14000, 10.055, -2.631, -0.013, 
28, 14000,  8.340,  5.470,  0.606, 

29, 14500,  9.030,  4.898,  0.085, 
29, 14500,  5.597, -3.800,  0.050, 
29, 14500,  4.742,  4.591,  0.130, 
29, 14500,  9.245,  4.755,  0.593, 
29, 14500, 28.774,  5.793,  0.692, 
29, 14500, 10.133, -2.454,  0.313, 
29, 14500,  8.700,  5.252,  0.523, 
29, 14500, 21.883, -3.225,  0.925, 
29, 14500,  4.129,  4.725,  0.250, 
29, 14500,  6.317,  6.988, -0.014, 

30, 15000,  9.634,  4.806,  0.093, 
30, 15000,  5.903, -3.737, -0.143, 
30, 15000,  4.652,  4.583,  0.238, 
30, 15000, 13.793, -4.002,  0.266, 
30, 15000,  9.006,  4.946,  0.088, 
30, 15000,  6.723,  7.260, -0.285, 
30, 15000,  5.336, -3.869, -0.008, 
30, 15000, 28.407,  7.115,  0.682, 
30, 15000, 19.333,  9.528,  0.480, 
30, 15000, 21.930, -2.851,  1.074, 
30, 15000,  8.463,  5.412,  0.558, 

31, 15500,  9.648,  4.784,  0.083, 
31, 15500,  5.840, -3.747, -0.139, 
31, 15500,  5.306,  5.337,  0.283, 
31, 15500, 10.199, -2.332,  0.073, 
31, 15500,  8.956,  4.981,  0.080, 
31, 15500,  5.399, -3.823, -0.007, 
31, 15500,  8.641,  5.432, -0.369, 
31, 15500,  8.081,  8.525, -0.171, 

32, 16000,  9.074,  4.930,  0.078, 
32, 16000,  5.776, -3.755, -0.206, 
32, 16000, 10.123, -2.500,  0.208, 
32, 16000,  8.436,  5.506,  0.484, 
32, 16000,  7.944, -6.064,  0.257, 
32, 16000, 21.843, -3.446,  1.420, 

33, 16500,  9.204,  4.852, -0.117, 
33, 16500, 10.055, -2.601, -0.175, 
33, 16500,  7.797, -6.093,  0.079, 
33, 16500, 21.840, -3.343,  1.225, 
33, 16500,  5.756, -3.760, -0.206, 
33, 16500, 13.075, -2.455, -0.014, 
33, 16500, 28.863,  5.551, -0.047, 

34, 17000,  9.085,  4.915, -0.011, 
34, 17000, 10.039, -2.605,  0.054, 
34, 17000, 21.448, -3.230,  1.315, 
34, 17000,  5.786, -3.744, -0.203, 
34, 17000, 28.833,  5.544,  0.298, 
34, 17000,  9.485,  4.712,  0.502, 

35, 17500,  9.326,  4.806, -0.011, 
35, 17500,  9.939, -2.702, -0.008, 
35, 17500, 21.801, -3.625,  0.620, 
35, 17500, 29.106,  4.545, -0.045, 
35, 17500,  7.578, -6.078,  0.409, 

36, 18000,  9.420,  4.751, -0.108, 
36, 18000,  9.952, -2.662,  0.045, 
36, 18000,  7.560, -6.091,  0.303, 
36, 18000,  9.824,  4.545, -0.011, 
36, 18000, 20.519,  7.539,  1.347, 
36, 18000,  6.117, -5.859,  0.293, 
36, 18000,  9.727,  4.606,  0.476, 
36, 18000, 21.716, -4.015,  0.414, 

37, 18500,  9.516,  4.734, -0.011, 
37, 18500, 10.074, -2.528,  0.093, 
37, 18500,  7.745, -6.059,  0.301, 
37, 18500, 21.801, -3.399,  1.266, 
37, 18500, 13.004, -2.475, -0.221, 
37, 18500,  8.903,  5.076,  0.427, 
37, 18500, 28.888,  5.185,  0.283, 
37, 18500, 13.556, -4.233,  0.196, 

38, 19000,  9.655,  4.688,  0.067, 
38, 19000, 10.094, -2.532,  0.130, 
38, 19000,  8.075, -6.064,  0.360, 
38, 19000, 21.846, -3.484,  0.885, 
38, 19000, 13.021, -2.470, -0.212, 
38, 19000, 28.851,  5.333,  0.278, 
38, 19000, 13.553, -4.240,  0.087, 
38, 19000,  8.810,  5.231,  0.394, 
38, 19000,  9.204,  4.831, -0.010, 
38, 19000, 10.354,  4.802,  0.481, 
38, 19000,  7.297,  8.281,  0.534, 

39, 19500,  9.621,  4.685,  0.066, 
39, 19500,  8.400, -6.059,  0.505, 
39, 19500, 12.997, -2.672, -0.100, 
39, 19500, 10.104, -2.557,  0.077, 
39, 19500, 28.968,  5.719,  1.874, 
39, 19500, 13.552, -4.307,  0.179, 

40, 20000,  9.558,  4.712,  0.065, 
40, 20000,  8.527, -6.045,  0.447, 
40, 20000, 10.161, -2.514, -0.147, 
40, 20000, 28.906,  5.415,  0.269, 
40, 20000, 13.625, -4.193,  0.170, 
40, 20000,  8.995, -6.060,  0.505, 
40, 20000, 21.880, -3.255,  1.169, 

41, 20500,  9.769,  4.725, -0.010, 
41, 20500,  8.893, -6.055,  0.302, 
41, 20500, 10.123, -2.501,  0.212, 
41, 20500, 28.899,  5.424,  0.570, 
41, 20500, 13.641, -4.178,  0.081, 
41, 20500, 21.910, -3.213,  0.916, 
41, 20500, 10.362,  4.837,  0.454, 

42, 21000, 10.264,  4.851, -0.010, 
42, 21000,  9.673, -6.070,  0.405, 
42, 21000, 10.222, -2.467,  0.091, 
42, 21000, 13.755, -4.043,  0.154, 
42, 21000, 21.946, -3.106,  1.092, 
42, 21000, 10.945,  5.358, -0.012, 
42, 21000,  9.713,  4.718, -0.095, 
42, 21000, 13.107, -2.348, -0.150, 
42, 21000,  9.317,  4.829, -0.010, 
42, 21000,  9.291,  4.837,  0.361, 

43, 21500, 10.820,  5.081,  0.071, 
43, 21500, 10.236, -2.440,  0.111, 
43, 21500, 10.245,  4.841, -0.010, 
43, 21500,  9.722,  4.731, -0.096, 
43, 21500,  9.792,  4.757,  0.443, 
43, 21500, 13.729, -4.072,  0.146, 
43, 21500, 28.805,  5.790,  0.550, 
43, 21500, 12.599,  8.301, -0.511, 

44, 22000, 10.136,  4.812,  0.397, 
44, 22000, 10.362, -6.070,  0.299, 
44, 22000, 13.042, -2.388, -0.255, 
44, 22000, 28.831,  5.481,  0.250, 
44, 22000, 12.677,  8.298, -0.507, 
44, 22000, 13.639, -4.123,  0.202, 
44, 22000, 10.199, -2.472, -0.041, 
44, 22000, 13.222, -2.155, -0.328, 
44, 22000, 21.940, -3.086,  0.153, 
44, 22000, 20.603, -5.363,  0.463, 

45, 22500, 10.488,  5.017,  0.377, 
45, 22500, 10.958, -6.066,  0.298, 
45, 22500, 13.108, -2.253, -0.363, 
45, 22500, 28.725,  5.724,  0.245, 
45, 22500, 12.640,  8.301, -0.503, 
45, 22500, 13.608, -4.115,  0.186, 
45, 22500, 21.883, -3.106,  0.714, 

46, 23000, 10.862,  5.060,  0.217, 
46, 23000, 11.260, -6.083,  0.299, 
46, 23000, 12.991, -2.372, -0.217, 
46, 23000, 12.699,  8.278, -0.498, 
46, 23000, 34.702, -3.853,  1.683, 

47, 23500, 11.030,  5.385,  0.075, 
47, 23500, 11.633, -6.087,  0.444, 
47, 23500, 13.225, -2.181, -0.300, 
47, 23500, 12.785,  8.268, -0.330, 
47, 23500, 34.742, -2.273,  2.019, 
47, 23500, 20.675, -5.175,  0.286, 
47, 23500, 28.655,  6.097,  0.508, 
47, 23500, 21.935, -3.070,  0.138, 

48, 24000, 11.310,  5.957, -0.013, 
48, 24000, 11.924, -6.095,  0.162, 
48, 24000, 13.224, -2.195, -0.340, 
48, 24000, 23.854, -1.760,  1.047, 
48, 24000, 25.171, -5.257,  0.574, 
48, 24000, 12.712,  8.290, -0.320, 
48, 24000, 20.663,  6.688,  0.311, 

49, 24500, 12.495, -6.096,  0.358, 
49, 24500, 13.323, -2.126, -0.444, 
49, 24500, 34.697, -2.916,  1.975, 

50, 25000, 12.920, -6.106, -0.012, 
50, 25000, 13.318, -2.111, -0.477, 
50, 25000, 34.823, -2.547,  1.549, 
50, 25000, 28.724,  5.787,  0.221, 
50, 25000, 12.933,  8.288, -0.164, 
50, 25000, 20.657, -5.329,  0.260, 
50, 25000, 23.638, -2.173,  0.956, 

51, 25500, 13.474, -2.117, -0.361, 
51, 25500, 22.078, -2.734, -0.018, 
51, 25500, 20.783, -5.120,  0.250, 
51, 25500, 28.606,  6.139,  0.467, 
51, 25500, 14.099,  8.587, -0.170, 
51, 25500, 34.822, -2.534,  1.674, 
51, 25500, 12.566,  8.313,  0.113, 

52, 26000, 13.403, -2.093, -0.471, 
52, 26000, 22.070, -2.678, -0.018, 
52, 26000, 20.805, -5.066,  0.241, 
52, 26000, 28.953,  5.741,  0.462, 
52, 26000, 14.055,  8.574, -0.018, 
52, 26000, 13.384,  8.600,  0.116, 
52, 26000, 34.829, -2.326,  1.130, 
52, 26000, 20.580,  6.805,  0.399, 

53, 26500, 13.594, -2.145, -0.389, 
53, 26500, 14.822,  8.609, -0.335, 
53, 26500, 14.126,  8.608, -0.171, 
53, 26500, 22.092, -2.668,  0.118, 
53, 26500, 34.690,  5.932,  1.147, 
53, 26500, 35.414, -0.547,  1.114, 
53, 26500, 20.545,  6.805,  0.613, 

54, 27000, 13.692, -2.148, -0.385, 
54, 27000, 22.104, -2.629, -0.016, 
54, 27000, 13.885, -2.249, -0.302, 
54, 27000, 20.262,  8.532,  0.302, 
54, 27000, 14.309, -2.861, -0.141, 
54, 27000, 50.629,  4.737, -0.073, 
54, 27000, 28.427,  6.543,  0.204, 
54, 27000, 14.623, -3.050, -0.199, 

55, 27500, 13.885, -2.248, -0.301, 
55, 27500, 14.268, -2.848, -0.128, 
55, 27500, 28.450,  6.691,  0.624, 
55, 27500, 22.178, -2.526, -0.015, 
55, 27500, 20.434,  7.024,  0.269, 
55, 27500, 35.357, -1.242,  1.447, 

56, 28000, 13.813, -2.244, -0.346, 
56, 28000, 14.150, -2.809, -0.165, 
56, 28000, 22.085, -2.777, -0.022, 
56, 28000, 35.350, -4.091,  1.813, 
56, 28000, 14.514, -3.021, -0.125, 
56, 28000, 14.773, -3.698, -0.056, 
56, 28000, 28.675,  6.296,  0.200, 
56, 28000, 20.694, -5.160,  0.439, 
56, 28000, 35.321,  4.819,  0.590, 
56, 28000, 26.293,  8.453,  0.410, 

57, 28500, 13.975, -2.433, -0.313, 
57, 28500, 14.287, -2.848, -0.116, 
57, 28500, 22.264, -2.528,  0.197, 
57, 28500, 14.904, -3.653,  0.103, 
57, 28500, 29.081,  5.397,  0.623, 
57, 28500, 34.823,  5.647,  0.268, 
57, 28500, 36.636, -1.528,  1.513, 
57, 28500, 25.925,  8.765,  0.593, 

58, 29000, 14.587, -2.989, -0.004, 
58, 29000, 15.026, -3.644,  0.129, 
58, 29000, 22.072, -2.567,  0.085, 
58, 29000, 28.528,  6.512,  0.196, 
58, 29000, 15.947, -2.200,  0.045, 
58, 29000, 14.337, -2.843, -0.113, 
58, 29000, 28.896,  8.897,  1.293, 
58, 29000, 36.466, -0.848,  1.605, 

59, 29500, 14.585, -3.007, -0.072, 
59, 29500, 14.973, -3.627,  0.113, 
59, 29500, 29.065,  5.733, -0.030, 
59, 29500, 22.415, -2.601,  0.085, 
59, 29500, 25.283, -4.912,  0.863, 
59, 29500, 14.361, -2.864, -0.074, 
59, 29500, 15.375, -4.396,  0.211, 
59, 29500, 34.895, -1.876,  1.655, 

60, 30000, 14.573, -2.958, -0.070, 
60, 30000, 14.981, -3.650,  0.056, 
60, 30000, 29.196,  5.533, -0.030, 
60, 30000, 15.338, -4.404,  0.195, 

61, 30500, 14.583, -3.063, -0.107, 
61, 30500, 14.964, -3.616,  0.081, 
61, 30500, 33.544,  5.713, -0.703, 
61, 30500, 15.393, -4.417,  0.064, 
61, 30500, 22.056, -2.847, -0.011, 
61, 30500, 29.014,  6.781, -0.031, 
61, 30500, 22.056, -2.813,  0.512, 
61, 30500, 20.913, -4.954,  0.068, 
61, 30500, 29.637,  5.554,  0.960, 
61, 30500, 25.208, -5.281,  0.383, 

62, 31000, 14.440, -3.322, -0.165, 
62, 31000, 15.018, -3.698, -0.004, 
62, 31000, 15.441, -4.461,  0.151, 
62, 31000, 29.415,  5.707, -0.031, 
62, 31000, 20.788, -4.915, -0.503, 
62, 31000, 20.897, -4.966,  0.203, 
62, 31000, 22.120, -2.791, -0.112, 
62, 31000, 25.305, -5.038,  0.483, 
62, 31000, 22.493, -48.492,  1.895, 
62, 31000, 20.996, -15.571,  0.860, 

63, 31500, 15.205, -3.943, -0.102, 
63, 31500, 15.417, -4.441,  0.166, 
63, 31500, 20.833, -5.081, -0.088, 
63, 31500, 17.913, -23.687,  0.848, 
63, 31500, 22.112, -2.616, -0.011, 
63, 31500, 22.095, -2.743,  0.475, 

64, 32000, 15.209, -3.971, -0.166, 
64, 32000, 15.520, -4.568,  0.162, 
64, 32000, 20.855, -4.760, -0.340, 
64, 32000, 15.628, -4.692, -0.005, 
64, 32000, 15.423, -4.451, -0.003, 
64, 32000, 22.117, -2.679, -0.108, 

65, 32500, 15.222, -4.151, -0.003, 
65, 32500, 15.517, -4.566,  0.020, 
65, 32500, 20.801, -4.980, -0.425, 
65, 32500, 15.591, -4.705, -0.059, 
65, 32500, 18.818, -22.291,  1.452, 
65, 32500, 15.202, -3.987, -0.162, 
65, 32500, 22.080, -2.717, -0.011, 
65, 32500, 20.871, -5.040,  0.218, 

66, 33000, 15.681, -4.841, -0.080, 
66, 33000, 15.229, -4.328, -0.130, 
66, 33000, 20.895, -5.090,  0.261, 
66, 33000, 21.008, -4.666,  0.362, 
66, 33000, 22.081, -2.611, -0.011, 
66, 33000, 16.318, -22.029,  0.732, 

67, 33500, 15.744, -5.082,  0.055, 
67, 33500, 15.702, -4.929, -0.102, 
67, 33500, 20.923, -5.202,  0.248, 
67, 33500, 15.084, -6.520,  0.038, 
67, 33500, 20.888, -4.868, -0.389, 

68, 34000, 15.763, -5.251,  0.067, 
68, 34000, 15.743, -5.125,  0.053, 
68, 34000, 20.914, -4.998, -0.008, 
68, 34000, 15.065, -6.486,  0.032, 
68, 34000, 20.873, -5.009, -0.468, 

69, 34500, 15.748, -5.331, -0.129, 
69, 34500, 20.922, -5.199, -0.008, 
69, 34500, 15.066, -6.504,  0.030, 
69, 34500, 20.880, -5.481, -0.463, 
69, 34500, 21.440, -8.802, -0.106, 
69, 34500, 20.865, -5.163, -0.547, 
69, 34500, 15.753, -5.209,  0.067, 
69, 34500, 21.138, -15.630,  0.309, 
69, 34500, 21.419, -8.089, -0.294, 
69, 34500, 20.957, -6.363,  0.161, 
69, 34500, 21.422, -7.524,  0.137, 

70, 35000, 15.656, -5.475, -0.027, 
70, 35000, 20.913, -5.563, -0.073, 
70, 35000, 15.042, -6.456,  0.028, 
70, 35000, 20.875, -5.672, -0.460, 

71, 35500, 15.469, -5.748,  0.122, 
71, 35500, 20.928, -6.106, -0.073, 
71, 35500, 15.047, -6.462,  0.027, 
71, 35500, 20.883, -6.141, -0.460, 
71, 35500, 15.088, -18.026,  0.506, 

72, 36000, 15.045, -6.519, -0.039, 
72, 36000, 20.929, -6.564,  0.050, 
72, 36000, 20.889, -6.575, -0.460, 
72, 36000, 20.941, -7.324, -0.079, 
72, 36000, 18.853, -24.710,  1.591, 
72, 36000, 20.940, -6.893, -0.148, 

73, 36500, 14.863, -6.930,  0.089, 
73, 36500, 20.933, -6.930,  0.108, 
73, 36500, 19.241, -25.204,  1.419, 
73, 36500, 15.025, -6.499,  0.082, 
73, 36500, 14.923, -10.046,  0.235, 

74, 37000, 14.796, -7.198, -0.498, 
74, 37000, 20.935, -7.415, -0.221, 
74, 37000, 14.856, -6.878, -0.083, 
74, 37000, 20.940, -7.011, -0.008, 
74, 37000, 21.383, -7.948, -0.083, 
74, 37000, 20.897, -7.046, -0.546, 
